storeId,storeName,postalCode,latitude,longitude
61943,Cavender's Boot City,77380,30.13359615,-95.45278007
62442,Cavender's Boot City,77070,29.95865085,-95.53826285
64832,Cavender's Boot City,75077,33.08225542,-97.02466159
65990,Cavender's Boot City,77406,29.70014866,-95.8097157
66003,Cavender's Boot City,79414,33.54413247,-101.9227607
66448,Cavender's Boot City,79410,33.5626755,-101.8888917
66761,Cavender's Boot City,77056,29.73284871,-95.46321564
66788,Cavender's Boot City,77479,29.59193485,-95.62444157
66791,Cavender's Boot City,77380,30.1645006,-95.4564183
66793,Cavender's Boot City,77584,29.55234842,-95.39341563
66796,Cavender's Boot City,77070,29.96144909,-95.53821565
66799,Cavender's Boot City,75605,32.53935331,-94.75091552
66800,Cavender's Boot City,77494,29.7873014,-95.79273815
66802,Cavender's Boot City,77338,30.00984917,-95.27011561
66805,Cavender's Boot City,77546,29.5489295,-95.15240545
67989,Cavender's Boot City,78411,27.70917454,-97.3885616
67995,Cavender's Boot City,76051,32.94145397,-97.07089159
67999,Cavender's Boot City,77092,29.83738,-95.456843
68003,Cavender's Boot City,75601,32.4938834,-94.73683745
68014,Cavender's Boot City,77385,30.1783571,-95.4501197
68202,Cavender's Boot City,76309,33.87701555,-98.55714161
68847,Cavender's Boot City,76712,31.48525159,-97.20891593
71991,Cavender's Boot City,79912,31.89806905,-106.5831984
72459,Cavender's Boot City,76701,31.55177655,-97.13957099
74221,Cavender's Boot City,79098,47.9953327,7.84907965
74532,Cavender's Boot City,76133,49.00634803,8.40350138
77625,Cavender's Boot City,78738,30.307915,-97.926127
77626,Cavender's Boot City,75231,32.86060578,-96.75356986
77632,Cavender's Boot City,77357,30.1332949,-95.2320705
77633,Cavender's Boot City,77581,29.56156484,-95.26078156
77635,Cavender's Boot City,77469,29.54348404,-95.74715687
81573,Cavender's Boot City,76825,31.10950969,-99.33461627
81718,Cavender's Boot City,77057,29.73848724,-95.48915645
81882,Cavender's Boot City,77494,29.74226487,-95.77815157
82320,Cavender's Boot City,76450,33.10668542,-98.58953162
82905,Cavender's Boot City,75402,33.09560542,-96.11523157
82910,Cavender's Boot City,79423,33.4877399,-101.9024191
82926,Cavender's Boot City,75032,32.89547539,-96.46837158
82928,Celina Ace Hardware,78224,29.35343481,-98.53854161
82929,Central Texas Cyclery,76087,32.72823075,-97.81280684
82933,Ceramic Grill Store,77379,30.08283815,-95.5195579
83313,Chalmers Hardware,76655,31.3845142,-97.21224116
85722,Champs Sports,78704,30.2593906,-97.74633955
85935,Champs Sports,79912,31.81925213,-106.5467175
85960,Champs Sports,75150,32.80785375,-96.62341583
85964,Champs Sports,77044,29.92824903,-95.2059156
85965,Champs Sports,77056,29.74334823,-95.46294857
85985,Champs Sports,75078,33.2199513,-96.7951647
88102,Champs Sports,77079,29.76944877,-95.60201566
88116,Champs Sports,76133,32.63375347,-97.38941596
88136,Champs Sports,76247,33.08485421,-97.30831594
88137,Champs Sports,77450,29.75604875,-95.75251569
88158,Champs Sports,79756,31.59026518,-102.8934617
88174,Champs Sports,77379,30.0290492,-95.55781566
88218,Champs Sports,78076,26.91444097,-99.27816266
88303,Champs Sports,76020,32.89453894,-97.53931598
88357,Champs Sports,77833,30.16974943,-96.40031579
88365,Champs Sports,77037,29.90184899,-95.39761563
88389,Champs Sports,78957,30.00349157,-97.14741592
88420,Champs Sports,77346,29.98694913,-95.1927156
88445,Champs Sports,75644,32.72838536,-94.94676156
88488,Champs Sports,78257,29.59632,-98.573064
88489,Champs Sports,78732,30.400073,-97.855339
88531,Champs Sports,78624,30.26454959,-98.8566162
88541,Champs Sports,76932,31.1918511,-101.4591662
88594,Champs Sports,78595,26.27734305,-98.56141615
88599,Champs Sports,76230,33.56125499,-97.85501603
88684,Champs Sports,77008,29.79049488,-95.39448156
88715,Champs Sports,78133,29.85234891,-98.16791608
88745,Champs Sports,78041,27.55495451,-99.50265163
88768,Champs Sports,77471,29.55748427,-95.78815694
88800,Champs Sports,77632,30.12206749,-93.74710915
88840,Champs Sports,76513,31.05578,-97.462075
88984,Champs Sports,77070,29.94344906,-95.58551566
88991,Champs Sports,78945,29.91134901,-96.93151588
89040,Champs Sports,78361,27.30733,-98.671416
89043,Champs Sports,75941,31.1866511,-94.78331553
89066,Champs Sports,75503,33.46755483,-94.09641542
89268,Champs Sports,78654,30.58025501,-98.28019161
89301,Champs Sports,78061,28.90484736,-99.09081624
89308,Champs Sports,77441,29.69073484,-95.91501488
89330,Champs Sports,77061,29.6600306,-95.2895678
89347,Champs Sports,76086,32.75353664,-97.79591602
89455,Champs Sports,75147,32.35395301,-96.10515746
89533,Champs Sports,77859,30.88066451,-96.59549016
89540,Champs Sports,76548,31.07425091,-97.678316
89571,Champs Sports,79556,32.47553208,-100.3941645
89574,Chandler Ace Hardware,76531,31.69037752,-98.13152116
89580,Childs Building Supply,76065,32.4798918,-96.9884532
89581,Cisco Ace Hardware & Lumber,76667,31.68551914,-96.47071581
89584,Cita's Boutique Harlingen,79512,32.38845307,-100.8691653
89587,City Chix Boutique,76834,31.81895213,-99.42381629
89644,Co-Ed Shop,78657,30.53255002,-98.39081612
89708,Coastal Hardware LLC,76248,32.93305396,-97.21621593
89778,Coastal Hardware LLC,75142,32.58153381,-96.30951578
89862,Cobblestone Cottage,75214,32.81275376,-96.73001585
89866,Cochran Blair & Potts,76550,31.07115091,-98.18471609
89873,Columbus Ace Hardware,77433,29.8800149,-95.68345157
89895,Commerce Ace Hardware,78942,30.17644944,-96.94821588
89976,Competitive Cameras Ltd,77707,30.06894926,-94.14231542
89985,Crib & Kids,77089,29.59794849,-95.2288156
89986,Crocs at Allen Outlet,77429,29.99634915,-95.62391567
89987,Crocs at Baybrook Mall,77058,29.57448455,-95.10715582
90004,Crocs at Grand Prairie Premium Outlets,77546,29.53194839,-95.20615599
90158,Crocs at Grapevine Mills,79007,35.66075843,-101.4069166
90180,Crocs at Houston Premium Outlet,79714,32.3185295,-102.545168
90350,Crocs at Ingram Park,77581,29.56964845,-95.28511561
90393,Crocs at Katy Mills,77406,29.6289218,-95.74475585
90432,Crocs at La Palmera,75551,33.11628543,-94.16273154
90544,Crocs at La Plaza,77338,30.030697,-95.380318
90720,Crocs at North Star,76086,32.757969,-97.77671
90760,Crocs at Outlet Shoppes at Laredo,78041,27.55977452,-99.44942163
90785,Crocs at Rio Grande Outlet 2,77388,30.0724927,-95.44021564
90833,Crocs at Round Rock Premium Outlets,79731,31.38775143,-102.3489168
90874,Crocs at San Marcos Outlet,78209,29.4891408,-98.45872
91130,Crocs at Shoppes at El Paso,77340,30.72410503,-95.54917157
91175,Crocs at Stonebriar Centre,78596,26.15874286,-97.99191606
91234,Crocs at Tanger Outlets Fort Worth,78676,30.00049153,-98.10116073
91768,Crocs at Tanger Outlets Houston,75703,32.29401625,-95.30115404
93553,Crocs at Terrell Outlet Center,75248,32.9532397,-96.7697199
93572,Crosby Ace Hardware,76053,32.83253792,-97.18681592
93645,Crossroad Bikes,77494,29.78337865,-95.79979015
102275,Culture Vélo Rambouillet,76063,32.59236534,-97.10624159
102280,Cycle Progression,76011,32.74669537,-97.06370159
102281,CymbalFusion.com | Drum Shop,78745,30.23174953,-97.7962616
102282,CymbalFusion.com | Drum Shop,78757,30.2317684,-97.7962468
102283,Cypress Ace Hardware,77521,29.80393488,-94.99117156
102288,D&D Ace Hardware,76706,31.4992876,-97.1517105
102291,Dallas Bike Works,75501,33.453713,-94.09012
102292,Deer Park Lumber Ace Hardware,76504,31.091946,-97.377757
102293,Desert Fox Cyclery,78666,29.82224489,-97.99049161
102294,Dial True Value Hardware,78239,29.51654836,-98.39433161
102296,Diboll Ace Hardware,75087,32.9175739,-96.4227541
102298,DICK'S House of Sport,75023,33.04126541,-96.70291158
102300,DICK'S Sporting Goods,77505,29.6489798,-95.1487621
102302,DICK'S Sporting Goods,75801,31.73235199,-95.62349157
102303,DICK'S Sporting Goods,75150,32.79871537,-96.62899158
102311,DICK'S Sporting Goods,79701,32.00195243,-102.1119167
102371,DICK'S Sporting Goods,75087,32.91953936,-96.4591158
102394,DICK'S Sporting Goods,75007,32.99765406,-96.90831588
102402,DICK'S Sporting Goods,77034,29.64492486,-95.24763156
102405,DICK'S Sporting Goods,76207,33.22667544,-97.17449159
102406,DICK'S Sporting Goods,75234,32.91136539,-96.88379159
102409,DICK'S Sporting Goods,79925,31.7692681,-106.367751
102414,DICK'S Sporting Goods,76132,32.68551536,-97.4085416
102416,DICK'S Sporting Goods,75402,33.117435,-96.108871
102418,DICK'S Sporting Goods,76240,33.62840551,-97.15231592
102419,DICK'S Sporting Goods,78520,25.9707501,-97.5160072
102420,DICK'S Sporting Goods,76543,31.08605093,-97.71271601
102421,DICK'S Sporting Goods,76164,32.79195537,-97.34975159
102422,DICK'S Sporting Goods,77054,29.7832786,-95.6001863
102423,DICK'S Sporting Goods,75901,31.29589513,-94.72706155
102424,DICK'S Sporting Goods,78045,27.6107438,-99.4694235
102425,DICK'S Sporting Goods,77068,30.0056923,-95.46515275
102427,DICK'S Sporting Goods,77340,30.72005033,-95.56311566
102428,DICK'S Sporting Goods,75067,33.02263541,-96.98526159
102429,DICK'S Sporting Goods,77040,29.85677489,-95.52088157
102430,DICK'S Sporting Goods,77015,29.76945488,-95.18386156
102468,DICK'S Sporting Goods,75067,33.04145414,-97.02248159
102474,DICK'S Sporting Goods,75234,32.9233544,-96.88292125
102490,DICK'S Sporting Goods,76904,31.42775149,-100.4584165
105433,DICK'S Sporting Goods,78748,30.15625494,-97.7929916
105434,DICK'S Sporting Goods,77521,29.79794882,-94.97893156
105436,DICK'S Sporting Goods,76028,32.56666534,-97.32175159
105437,DICK'S Sporting Goods,78223,29.35388481,-98.43994161
105438,DICK'S Sporting Goods,78238,29.47104483,-98.61735162
105440,DICK'S Sporting Goods,79762,31.89535226,-102.3216766
105443,DICK'S Sporting Goods,75150,32.80442537,-96.62556158
105444,DICK'S Sporting Goods,77301,30.3317376,-95.4654419
105445,DICK'S Sporting Goods,77429,29.96915491,-95.69524157
105545,DICK'S Sporting Goods,75407,33.17325435,-96.49191581
105819,DICK'S Sporting Goods,79121,35.1774523,-101.9283286
106796,DICK'S Sporting Goods,78148,29.55225,-98.30702
106944,DICK'S Sporting Goods,78664,30.495245,-97.6662916
107068,DICK'S Sporting Goods,76114,32.7715293,-97.4024468
107362,DICK'S Sporting Goods,77901,28.8026718,-96.9996757
107403,DICK'S Sporting Goods,78210,29.40968337,-98.49562578
107814,DICK'S Sporting Goods,78751,30.30578497,-97.7357916
108489,DICK'S Sporting Goods,77550,29.29660451,-94.78926141
109687,DICK'S Sporting Goods,76504,31.0888345,-97.3643055
109688,DICK'S Sporting Goods,76541,31.1188504,-97.7362805
109816,DICK'S Sporting Goods,76308,33.86362085,-98.53195122
110065,DICK'S Warehouse Sale,76209,33.20562544,-97.13423159
120464,DICK'S Warehouse Sale,78125,48.63447083,1.82180281
120812,Die Fahrrad-Kette,77494,29.74094173,-95.76659617
121337,Dillard's,76107,32.75182045,-97.3535722
121435,Dillard's,78164,28.9801393,-97.5131336
121436,Dillard's,78648,29.68061985,-97.6511458
121473,Dillard's,79414,33.53925495,-101.9255167
121474,Dillard's,78503,26.18744291,-98.22761609
121478,Dillard's,77494,29.78332488,-95.79376157
121480,Dillard's,75034,33.1027012,-96.8102774
121481,Dillard's,76177,32.908025,-97.31408
121482,Dillard's,77024,29.7828056,-95.5575783
121483,Dillard's,78723,30.31474497,-97.7049216
121498,Dillard's,75009,33.30905457,-96.78301586
121674,Dillard's,75069,33.19862544,-96.63316158
121676,Dillard's,75751,32.20185276,-95.8528157
121712,Dillard's,76109,32.69735357,-97.36801595
121713,Dillard's,75019,32.959754,-96.99411589
121737,Dillard's,76708,31.62595182,-97.23081593
121738,Dillard's,76657,31.44315152,-97.41001596
121739,Dillard's,76661,31.30605129,-96.89731588
121740,Dillard's,76634,31.78745208,-97.58031599
121741,Dillard's,76513,31.06096509,-97.4605316
121742,Dillard's,75154,32.5322533,-96.81111586
121743,Dillard's,76571,30.95575072,-97.53141598
121744,Dillard's,76648,31.84352172,-96.8021586
121745,Dillard's,76689,31.65874152,-97.47246916
121746,Dillard's,76665,31.91295229,-97.662816
122036,Dillard's,79936,31.7305752,-106.3123417
122037,Dillard's,79901,31.7568852,-106.4879817
122073,Dillard's,79110,35.16105761,-101.8471669
122076,Dillard's,76067,32.80814538,-98.08352161
122134,Dillard's,76013,32.72153611,-97.13315914
122137,Dillard's,76034,32.87853868,-97.15715918
122139,Dillard's,76137,32.87153856,-97.2881594
122144,Dillard's,79762,31.87952232,-102.3216765
122147,Dillard's,75159,32.64905349,-96.53815817
122212,Dillard's,76522,31.11823815,-97.89629658
122216,Dillard's,77494,29.7829488,-95.8213157
122676,Dillard's,77373,30.07307005,-95.4333076
122905,Dillard's,75024,33.09541975,-96.80186715
123598,Dillard's,76522,31.12450995,-97.90416041
123820,Dillard's,75751,32.20652767,-95.83515702
123821,Dillard's,75165,32.42653128,-96.83815866
123899,Dillard's,79912,31.8175213,-106.5451746
124048,Dillard's,76692,31.95152349,-97.32091595
124350,Dillard's,78701,30.26931288,-97.74824503
124608,Dillard's,75662,32.39953083,-94.85415541
124636,Dillard's,75686,32.99854065,-94.95951556
124739,Dillard's,76308,33.8689615,-98.5326229
124740,Dillard's,75604,32.53254831,-94.78891035
124741,Dillard's,77566,29.0508541,-95.4629237
124742,Dillard's,77471,29.53474839,-95.8065157
124743,Dot's Ace Hardware,77340,30.71550325,-95.57015658
124744,DSG House of Sport - Friendswood,77351,30.68950281,-94.94915556
124745,EaDo Bike Co,75965,31.63951839,-94.65415508
124746,Ekosport Paris Madeleine,75901,31.31151301,-94.7231552
124747,Electric Avenue,75654,32.13052642,-94.80515533
124748,Electric Avenue - Dallas,75670,32.52505329,-94.35415459
124750,Electric Avenue - Houston,75951,30.91650654,-93.996154
124751,En Selle Marcel BNF,77338,30.00502497,-95.27655156
124752,En Selle Marcel Paris Tiquetonne,77539,29.45722122,-95.08415925
124753,En Selle Marcel Raspail,78412,27.7101454,-97.36215952
124754,En Selle Marcel Tour Eiffel,77840,30.6175143,-96.3230394
124757,Endur3 Bikes,75090,33.67155168,-96.60715828
124758,Ennis Main Street Hardware,77575,30.06290275,-94.79597196
124759,Epic Cycles,75503,33.45737505,-94.10876145
124760,Fisherman's Headquarters,75703,32.30001459,-95.30057169
125045,Five Oaks Hardware,78216,29.4877344,-98.5883534
125407,Five Points Ace Hardware,78629,29.5174696,-97.4645695
125711,Fleet Feet Austin,77484,30.05837332,-95.92859471
126145,Fleet Feet Brownsville,75006,48.85280041,2.33622383
126958,Fleet Feet Circle C,79606,32.40953099,-99.78116348
126959,Fleet Feet Coppell,75751,32.21029171,-95.83014828
126960,Fleet Feet Corpus Christi,78602,30.10749328,-97.33115947
126961,Fleet Feet Dallas - Mockingbird,77708,30.14749393,-94.1801543
126962,Fleet Feet Fort Worth,77833,30.14424939,-96.37001579
126963,Fleet Feet Frisco,76801,31.72851984,-98.97361622
126964,Fleet Feet Gateway,78610,30.08249287,-97.81916027
126965,Fleet Feet Georgetown,76028,32.5410927,-97.3322643
126966,Fleet Feet Houston,75103,32.5435332,-95.85915706
126967,Fleet Feet Houston,77840,30.59985013,-96.30451578
126968,Fleet Feet Katy,78934,29.71064868,-96.49521581
126969,Fleet Feet McKinney,77954,29.08844766,-97.26431594
126970,Fleet Feet Plano,76234,33.23058265,-97.59102971
126971,Fleet Feet Preston/Forest,77437,29.21647868,-96.28815776
126972,Fleet Feet Richardson,79932,31.90485227,-106.5841175
126973,Fleet Feet River Oaks,76240,33.64455123,-97.13215914
126974,Fleet Feet Round Rock,78023,29.55348421,-98.68316168
126975,Fleet Feet San Antonio - The Forum,75654,32.13120476,-94.80628989
126976,Fleet Feet San Antonio - The Quarry,78119,28.82547227,-97.86016033
126977,Fleet Feet San Antonio - The Rim,76550,31.05755088,-98.17421608
126978,Fleet Feet The Woodlands,78043,27.49945055,-99.45421629
126979,Fleet Feet Vintage Park,75605,32.54553323,-94.7291552
126980,Fleming Lumber,79404,33.55154972,-101.8431669
126981,Fletcher Ace Hardware,75670,32.54565332,-94.35091546
126982,follow me,76667,31.68480484,-96.47100399
126984,Foot Locker,75570,33.45254809,-94.42161547
126985,Foot Locker,75801,31.73265199,-95.61161567
126986,Foot Locker,75462,33.6799208,-95.5354116
126987,Foot Locker,76262,33.0222541,-97.21461593
126988,Foot Locker,76904,31.43745151,-100.4941647
126989,Foot Locker,78666,29.88201128,-97.91815393
126990,Foot Locker,78155,29.57048448,-97.93816046
126993,Foot Locker,75482,33.10654241,-95.59715663
126994,Foot Locker,76502,31.0600202,-97.3385024
126995,Foot Locker,77375,30.07249271,-95.62515667
126996,Foot Locker,78801,29.2114786,-99.77816348
126997,Foot Locker,77904,28.8814732,-96.99415892
126998,Foot Locker,76710,31.52651654,-97.1671592
126999,Foot Locker,75165,32.41853114,-96.84215867
127000,Foot Locker,76086,32.73553634,-97.79516023
127001,Foot Locker,76308,33.85855474,-98.52916143
127139,Foot Locker,76180,32.83693,-97.21297
127638,Foot Locker,79701,31.97345239,-102.0755167
127830,Foot Locker,75207,32.80453747,-96.83715866
128346,Foot Locker,76011,32.7455365,-97.06515903
128573,Foot Locker,75951,30.91239412,-93.9927835
128600,Foot Locker,77706,30.12549358,-94.16015427
129589,Foot Locker,78503,26.18035788,-98.24590231
130134,Foot Locker,79029,35.85058738,-101.9731671
130150,Foot Locker,77640,29.93804983,-93.98360469
130163,Foot Locker,75240,32.92453944,-96.80615861
130373,Foot Locker,76710,31.5167286,-97.1867714
130377,Foot Locker,78503,26.18689695,-98.21311214
130695,Foot Locker,78220,29.41476627,-98.40560162
130705,Foot Locker,77488,29.32481575,-96.09312316
130709,Foot Locker,78654,30.59450127,-98.27216101
130731,Foot Locker,77096,29.6579977,-95.50833826
130768,Foot Locker,78064,28.94147418,-98.51141614
130772,Foot Locker,79360,32.71853606,-102.6451682
130773,Foot Locker,77642,29.95091808,-93.98969738
130790,Foot Locker,79549,32.71253597,-100.9181654
130819,Foot Locker,75766,31.94945235,-95.26241561
130834,Foot Locker,75771,32.50075325,-95.40491563
130843,Foot Locker,75633,32.15852689,-94.36041546
132176,Foot Locker,78216,29.52334475,-98.4974
132182,Foot Locker,77706,30.11708855,-94.16867529
132184,Foot Locker,78526,25.96182945,-97.5046188
132186,Foot Locker,75901,31.30940275,-94.7233066
132207,Foot Locker,78041,27.55118335,-99.50583725
132209,Foot Locker,75503,33.45591705,-94.09743485
132220,Foot Locker,78666,29.82394316,-97.98704956
132221,Foot Locker,77840,30.61527995,-96.31525565
132222,Foot Locker,78550,26.18703535,-97.72557876
132228,Foot Locker,78570,26.16286625,-97.88788385
132234,Foot Locker,78411,27.71422045,-97.3871818
132238,Foot Locker,77303,30.34567305,-95.4803703
132246,Foot Locker,78223,29.37719185,-98.45939735
132247,Foot Locker,77521,29.7974795,-94.9789368
132255,Foot Locker,77338,30.01431535,-95.26210914
132259,Foot Locker,77087,29.6981645,-95.2938772
132260,Foot Locker,78503,26.1858988,-98.21156215
132264,Foot Locker,77022,29.83292415,-95.3797733
132265,footTech,78664,30.5632038,-97.689229
132273,footTech,79606,32.4090977,-99.7754216
132290,Ford & Crew Home And Hardware,78748,30.1635014,-97.7933645
132291,Foster Hardware,78504,26.27433925,-98.21537945
132301,Frio Farm & Ranch Ace Hardware,77036,29.68940835,-95.5349642
132304,Fuller's Guitar,77040,29.85196256,-95.50691629
132310,Fulshear Ace Hardware,76543,31.087512,-97.70644455
132342,G & L General Store,77049,29.81125705,-95.16676915
132347,Galaxy Bicycles,79414,33.53604225,-101.9202656
132350,Galena Park Ace Hardware,77573,29.47252766,-95.0942828
132356,Garland Ace Hardware,77075,29.6285407,-95.2373767
132361,Gatesville Ace Hardware,78224,29.35517095,-98.5403956
132365,Gateway Hardware & Rental,79705,32.03604579,-102.119341
133168,GEAR UP,79601,32.48078532,-99.69801163
133170,Gibson's Ace Hardware,78516,26.19175429,-98.13099161
133171,Gigglin' Marlin Dive & Swim,78332,27.76960455,-98.04362161
133172,Gilfillan's Paint & Hardware,75013,33.11948543,-96.67233158
133174,Golf Galaxy,79119,35.15967576,-101.9234817
133176,Golf Galaxy,79106,35.21227577,-101.9078167
133179,Golf Galaxy,78336,27.92203457,-97.17690159
133180,Golf Galaxy,76011,32.75095366,-97.09543159
133182,Good Sports Outdoor Outfitters,78753,30.33936497,-97.6908216
133183,Good Sports Outlet,78753,30.41343498,-97.6763016
133187,Gotta Ride Bikes,78735,30.23224953,-97.8232816
133191,Grand Prarie Ace Hardware,76020,32.90428539,-97.5460416
133194,Grangerland Home and Hardware,77414,28.98454475,-95.93478157
133195,Gritr Sports and Outdoors,77521,29.77630488,-94.97438156
133196,Groom & Son Ace Hardware,77523,29.81725489,-94.89696155
133197,Groom & Son Ace Hardware,77706,30.12281494,-94.16721543
133198,Groom & Son Hardware,78102,28.42188466,-97.7533816
133199,Groom & Sons' Hardware,76126,32.67805535,-97.4680516
133200,Groom & Sons' Home Center,79720,32.2276528,-101.4678117
133201,Guitar Center,79007,35.65507584,-101.4119117
133210,Guitar Center,75104,32.59731534,-96.94691159
133211,Guitar Center,78613,30.535435,-97.7866616
133212,Guitar Center,78108,29.57338485,-98.23616095
133213,Guitar Center,77845,30.5972146,-96.3001365
133214,Guitar Center,77304,30.33152497,-95.47925156
133215,Guitar Center,78109,29.49773483,-98.32500161
133216,Guitar Center,76522,31.1181151,-97.8706616
133217,Guitar Center,78416,27.73838454,-97.4389316
133218,Guitar Center,78410,27.92536458,-97.60815992
133219,Guitar Center,78411,27.72728454,-97.3833516
133220,Guitar Center,75110,32.06618525,-96.50580158
133221,Guitar Center,76227,33.2280828,-96.9843401
133222,Guitar Center,77429,29.97586491,-95.69790157
133223,Guitar Center,75211,32.76283537,-96.89738159
133241,Guitar Center,75248,32.9588654,-96.81600159
133258,Guitar Center,76201,33.23317544,-97.16801592
133417,Guitar Center,76114,32.7745735,-97.2923395
133425,Guitar Center,76105,32.7745735,-97.2923395
133433,Guitar Center,76132,32.7745735,-97.2923395
133449,Guitar Center,76120,32.7745735,-97.2923395
133457,Guitar Center,76244,32.7745735,-97.2923395
133465,Guitar Center,76108,32.7745735,-97.2923395
133481,Guitar Center,75036,33.1422433,-96.8894836
133496,Guitar Center,77551,29.265011,-94.833101
133504,Guitar Center,75041,32.9623459,-96.6424986
133512,Guitar Center,75040,32.9623459,-96.6424986
133520,Guitar Center,75043,32.9623459,-96.6424986
133528,Guitar Center,78628,30.64515021,-97.69211601
133536,Guitar Center,76051,32.9307549,-97.1008896
133552,Guitar Center,75156,32.3329897,-96.1353609
133560,Guitar Center,78552,26.1805222,-97.7168296
133568,Guitar Center,78023,29.559137,-98.678566
133577,Guitar Center,76643,31.4614346,-97.1729597
133586,Guitar Center,75065,33.1286185,-97.0458534
133595,Guitar Center,75077,33.0767818,-97.078086
133604,Half-Moon Outfitters,79928,31.6799321,-106.2008326
133613,Hamilton Ace Hardware,77037,29.9180802,-95.4155064
133621,Hamilton's,77043,29.9180802,-95.4155064
133630,Handlebar Cyclery,77055,29.9180802,-95.4155064
133639,Hardin Ace Hardware,77086,29.9180802,-95.4155064
133648,Harper Feed and Hardware,77040,29.9180802,-95.4155064
133657,Harvest Drug & Gift,77015,29.9180802,-95.4155064
133666,Hawkins Ace Hardware,77095,29.9180802,-95.4155064
133675,Hays Co Outfitters,77023,29.9180802,-95.4155064
133684,Hays Co. Outfitters,77077,29.9180802,-95.4155064
133693,Hearne Ace Hardware,77063,29.9180802,-95.4155064
133702,Hearts' Home Acoustics Guitar Store,77068,29.9180802,-95.4155064
133710,"Heights Lumber & Supply, Inc.",77082,29.9180802,-95.4155064
133719,Hibbett Sports,77022,29.9180802,-95.4155064
133727,Hibbett Sports,77081,29.9180802,-95.4155064
133736,Hibbett Sports,77015,29.9180802,-95.4155064
133745,Hibbett Sports,77099,29.9180802,-95.4155064
133754,Hibbett Sports,77075,29.63061765,-95.2375295
133763,Hibbett Sports,77346,30.0088977,-95.2833568
133772,Hibbett Sports,77396,30.0088977,-95.2833568
133781,Hibbett Sports,77338,30.0088977,-95.2833568
133790,Hibbett Sports,76054,32.8472669,-97.1846967
133799,Hibbett Sports,75063,32.834822,-97.00631
133808,Hibbett Sports,75062,32.834822,-97.00631
133817,Hibbett Sports,75951,30.9080206,-94.015343
133826,Hibbett Sports,77449,29.7838731,-95.8039085
133835,Hibbett Sports,77494,29.7838731,-95.8039085
133844,Hibbett Sports,77449,29.7838731,-95.8039085
133853,Hibbett Sports,75142,32.56973,-96.3075448
133862,Hibbett Sports,78028,30.0626424,-99.167544
133870,Hibbett Sports,76542,31.0831824,-97.7874612
133879,Hibbett Sports,76549,31.0831824,-97.7874612
133888,Hibbett Sports,78363,27.489209,-97.853593
133897,Hibbett Sports,78640,30.0100231,-97.859129
133906,Hibbett Sports,77568,29.4028695,-95.0368866
133915,Hibbett Sports,77571,29.6661819,-95.1000042
133924,Hibbett Sports,77566,29.0454714,-95.4591791
133933,Hibbett Sports,76135,32.8124707,-97.4261366
133942,Hibbett Sports,75146,32.59172772,-96.78758433
133951,Hibbett Sports,78043,27.4533311,-99.4741641
133960,Hibbett Sports,75067,33.0011729,-96.9910462
133969,Hibbett Sports,75056,33.067143,-96.89219295
133978,Hibbett Sports,75067,33.0011729,-96.9910462
133987,Hibbett Sports,77575,30.075608,-94.775305
133996,Hibbett Sports,75604,32.531923,-94.78483
134005,Hibbett Sports,75603,32.531923,-94.78483
134014,Hibbett Sports,75605,32.531923,-94.78483
134032,Hibbett Sports,79415,33.5277426,-101.9037
134041,Hibbett Sports,79424,33.5277426,-101.9037
134050,Hibbett Sports,79416,33.5277426,-101.9037
134059,Hibbett Sports,75002,33.0877023,-96.6183378
134068,Hibbett Sports,75904,31.2996659,-94.7313787
134077,Hibbett Sports,78653,30.3480852,-97.5433416
134086,Hibbett Sports,76063,32.5761491,-97.1306777
134095,Hibbett Sports,78654,30.5994075,-98.2719286
134104,Hibbett Sports,75670,32.5582119,-94.3532728
134113,Hibbett Sports,78503,26.1883981,-98.2098414
134122,Hibbett Sports,78504,26.1883981,-98.2098414
134167,Hibbett Sports,79701,32.0296718,-102.1487588
134176,Hibbett Sports,79707,32.0296718,-102.1487588
134185,Hibbett Sports,76065,32.48386938,-97.00007286
134194,Hibbett Sports,76067,32.8135748,-98.0862508
134203,Hibbett Sports,77459,29.5736584,-95.5679631
134212,Hibbett Sports,77459,29.5736584,-95.5679631
134221,Hibbett Sports,77356,30.3842222,-95.6505603
134230,Hibbett Sports,75455,32.8141065,-79.8455
134239,Hibbett Sports,75094,33.01351,-96.6152648
134248,Hibbett Sports,75965,31.6499777,-94.6531418
134257,Hibbett Sports,76180,32.8425897,-97.246122
134266,Hibbett Sports,75801,31.7358145,-95.6163245
134275,Hibbett Sports,78573,26.260589,-98.3157815
134284,Hibbett Sports,75462,33.664649,-95.505874
134293,Hibbett Sports,77506,29.6465701,-95.1614805
134302,Hibbett Sports,77505,29.6465701,-95.1614805
134311,Hibbett Sports,77584,29.5731002,-95.2836463
134320,Hibbett Sports,77581,29.5731002,-95.2836463
134329,Hibbett Sports,78576,26.2461768,-98.4422326
134338,Hibbett Sports,78660,30.4535898,-97.6068292
134356,Hibbett Sports,79072,34.1961885,-101.7532239
134365,Hibbett Sports,75093,33.0561805,-96.6976495
134374,Hibbett Sports,75023,33.0561805,-96.6976495
134392,Hibbett Sports,77640,29.9363543,-93.9409956
134401,Hibbett Sports,77979,28.6320853,-96.6272729
134409,Hibbett Sports,77365,30.107011,-95.233745
134417,Hibbett Sports,75407,33.1767825,-96.50509237
134435,Hibbett Sports,77469,29.55752822,-95.76524267
